source,i1_mean,i2_mean,i3_mean,interp_std,knn_prob,logreg_prob,rf_prob,svc_prob,xgb_prob,models_std,stratum
cert,0.0,0.0,0.0,0.0,0.0,3.7455595958135746e-08,0.009999999776482582,1.000000082740371e-07,0.008015443570911884,0.004457243561791351,Consensus
cert,0.3,0.0,0.0,0.1414213562373095,0.0,0.0737202912569046,0.0,0.09096171706914902,0.02334245853126049,0.03790236314020257,Consensus
cert,0.3,0.3,0.3,3.725290298461914e-09,0.20000000298023224,0.14369136095046997,0.07000000029802322,0.2010176181793213,0.09532805532217026,0.05331455787281411,Consensus
cert,0.3,0.0,0.3,0.14142135623730953,0.2666666805744171,0.009958161972463131,0.1899999976158142,0.017239104956388474,0.04021576792001724,0.10420447995909041,Consensus
cert,0.3,0.3,1.0,0.3299831645537222,0.06666667014360428,0.049028053879737854,0.10000000149011612,0.07081789523363113,0.022184327244758606,0.025677822314291367,Consensus
cert,0.3,0.0,0.0,0.1414213562373095,0.0,0.016753513365983963,0.0,0.019299190491437912,0.04145253449678421,0.015297314702049092,Consensus
cert,0.3,0.3,0.0,0.14142135623730953,0.20000000298023224,0.13446848094463348,0.10000000149011612,0.19036667048931122,0.07224594056606293,0.04971178533883437,Consensus
cert,0.3,0.3,0.3,3.725290298461914e-09,0.0,0.013659019954502583,0.0,0.018833234906196594,0.0050039817579090595,0.007551236249399654,Consensus
cert,0.3,0.0,0.0,0.1414213562373095,0.0,0.001092530437745154,0.029999999329447746,0.0019112371373921633,0.012807430699467659,0.01139423999973465,Consensus
cert,0.3,0.3,0.3,3.725290298461914e-09,0.13333334028720856,0.02809629961848259,0.05000000074505806,0.04598650708794594,0.022299816831946373,0.040077470620419865,Consensus
cert,0.3,0.0,0.3,0.14142135623730953,0.0,0.04955834895372391,0.009999999776482582,0.08003003150224686,0.01959812268614769,0.029246722070447085,Consensus
cert,0.3,0.3,0.3,3.725290298461914e-09,0.06666667014360428,0.10849419236183167,0.009999999776482582,0.1055528074502945,0.03057500347495079,0.039360839350044814,Consensus
cert,0.3,0.7,0.7,0.1885618083164127,0.0,0.021638324484229088,0.0,0.023709211498498917,0.0033059287816286087,0.01065683850641684,Consensus
cert,0.3,0.3,0.7,0.1885618083164127,0.20000000298023224,0.1708303987979889,0.17000000178813934,0.2519662380218506,0.050165288150310516,0.06628665807525573,Consensus
cert,0.3,0.3,0.3,3.725290298461914e-09,0.0,0.10944194346666336,0.009999999776482582,0.12730810046195984,0.015145132318139076,0.05439935627671914,Consensus
cert,0.3,0.3,0.0,0.14142135623730953,0.0,0.10722474008798599,0.0,0.128264382481575,0.019293036311864853,0.05538651145105788,Consensus
cert,0.3,0.3,0.7,0.1885618083164127,0.06666667014360428,0.04284972324967384,0.0,0.05336867645382881,0.003799550933763385,0.026782245400148928,Consensus
cert,0.3,0.0,0.0,0.1414213562373095,0.0,0.01200349722057581,0.11999999731779099,0.010950750671327114,0.02729625627398491,0.04384527613676534,Consensus
cert,0.3,0.3,0.7,0.1885618083164127,0.0,0.05398022383451462,0.07000000029802322,0.06003193557262421,0.12745335698127747,0.04064456294362152,Consensus
cert,0.3,0.3,0.3,3.725290298461914e-09,0.06666667014360428,0.020710408687591553,0.0,0.037291381508111954,0.016582023352384567,0.022577142160416928,Consensus
