i1_mean,i2_mean,i3_mean,interp_std,logreg_npt_prob,logreg_pt_prob,rf_npt_prob,rf_pt_prob,source,val_int,interp_mean
0.3,0.3,0.7,0.1885618083164127,0.06185873597860336,0.21491029858589172,0.014000000432133675,0.15399999916553497,cert,0.3,0.4333333333333333
0.3,0.0,0.3,0.14142135623730953,0.019778717309236526,0.22882117331027985,0.07800000160932541,0.004000000189989805,cert,0.3,0.19999999999999998
0.3,0.3,0.7,0.1885618083164127,0.026051227003335953,0.39146438241004944,0.035999998450279236,0.03400000184774399,cert,0.3,0.4333333333333333
0.3,0.3,0.7,0.1885618083164127,0.019948439672589302,0.2131037414073944,0.07800000160932541,0.019999999552965164,cert,0.3,0.4333333333333333
0.3,0.3,0.7,0.1885618083164127,0.04077891260385513,0.554567277431488,0.10999999940395355,0.07800000160932541,cert,0.3,0.4333333333333333
0.3,0.3,0.0,0.14142135623730953,0.03829219937324524,0.7228066921234131,0.0,0.0560000017285347,cert,0.3,0.19999999999999998
0.5,0.3,0.7,0.16329931618554505,0.02511848323047161,0.10020078718662262,0.09799999743700027,0.1379999965429306,cert,0.5,0.5
0.5,0.0,0.0,0.23570226039551584,0.012153996154665947,0.0938703641295433,0.0,0.01600000075995922,cert,0.5,0.16666666666666666
0.5,0.0,0.0,0.23570226039551584,0.01057797484099865,0.0011994749074801803,0.0,0.0,cert,0.5,0.16666666666666666
0.5,0.5,0.3,0.0942809041582062,0.011315388604998589,0.004138879477977753,0.0,0.00800000037997961,cert,0.5,0.43333333333333335
0.5,0.3,0.7,0.16329931618554505,0.010789810679852962,0.0017083085840567946,0.0,0.004000000189989805,cert,0.5,0.5
0.5,0.3,0.7,0.16329931618554505,0.011541229672729969,0.003220578655600548,0.0,0.017999999225139618,cert,0.5,0.5
0.5,0.3,0.3,0.09428090415820606,0.04002423584461212,0.19749285280704498,0.004000000189989805,0.07400000095367432,cert,0.5,0.3666666666666667
0.5,0.3,0.3,0.09428090415820606,0.014432058669626713,0.013817167840898037,0.0,0.006000000052154064,cert,0.5,0.3666666666666667
0.5,0.0,0.3,0.20548046676563253,0.01174000184983015,0.0024893477093428373,0.0,0.006000000052154064,cert,0.5,0.26666666666666666
0.5,0.0,0.3,0.20548046676563253,0.010465136729180813,0.0012080087326467037,0.0,0.0020000000949949026,cert,0.5,0.26666666666666666
0.5,0.7,0.3,0.16329931618554522,0.957101047039032,0.9957286715507507,1.0,0.9980000257492065,cert,0.5,0.5
0.5,0.3,0.0,0.20548046676563253,0.016593405976891518,0.04492976516485214,0.024000000208616257,0.009999999776482582,cert,0.5,0.26666666666666666
