system:index,ARVI,ARVI_INTP,B,CMRI,CMRI_INTP,CVI,CVI_INTP,EVI_INTP,EVI_RMSE,G,GLI,GLI_INTP,IPVI,IPVI_INTP,MCARI1,MCARI1_INTP,MCARI2,MCARI2_INTP,N,NDTI,NDTI_INTP,NDVI,NDVI_INTP,NDWI,NDWI_INTP,NLI,NLI_INTP,N_INTP,OSAVI,OSAVI_INTP,R,R_INTP,TDVI,TDVI_INTP,TVI,TVI_INTP,TriVI,TriVI_INTP,WDRVI,WDRVI_INTP,cloudy_B,cloudy_G,cloudy_N,cloudy_R,landcover,latitude,longitude,.geo
1_00000000000000000010_0,0.7314587,0.688998,0.038200000000000005,1.2876132,1.1910058,2.9119325818650648,2.5688565,2.1188917,0.28594774,0.061900000000000004,0.19440424505547516,0.18742254,0.8446502,0.82105017,3153.3599999999997,2882.29,0.8002621732980161,0.7731834,0.24630000000000002,-0.15485075,-0.14835192,0.6893004,0.6421003,-0.5983128,-0.54890555,0.9998507,0.99980986,0.233075,0.6892625919016789,0.64206374,0.0453,0.051125,1.2240711778409035,1.1703167,1.090550508469293,1.0682855,127240.0,114981.914,-0.2955812955812956,-0.36098105,0.0482,0.0719,0.22030000000000002,0.055,mangrove,22.32853081363782,89.44009439900888,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000012_0,0.81099445,0.7820577,0.030600000000000002,1.4465512,1.3787992,3.4231917988886864,3.0113928,2.204092,0.12744756,0.056900000000000006,0.2491767288693743,0.2450304,0.8858006,0.8713615,3975.72,3621.1055,0.8475557186173767,0.8401499,0.2932,-0.20168954,-0.20225462,0.7716012,0.742723,-0.67495,-0.6360762,0.9999121,0.9998877,0.26952082,0.7715639123184378,0.74268395,0.0378,0.039641667,1.3065878804243791,1.2782707,1.1276529645503597,1.1147352,160880.0,146963.31,-0.1263408820023838,-0.19044854,0.0453,0.0714,0.30960000000000004,0.053000000000000005,mangrove,22.430993879255194,89.49519903483039,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000013_0,0.73390555,0.6980622,0.0403,1.3003654,1.1966836,2.9856330749354005,2.6211147,2.119796,0.6028876,0.0645,0.19113573407202217,0.19453782,0.84737015,0.8225655,3368.64,3038.154,0.8018264646694957,0.7749581,0.2626,-0.15384616,-0.14867094,0.69474024,0.64513105,-0.6056252,-0.5515526,0.99986285,0.9998139,0.24401666,0.6947043715071181,0.64509594,0.0473,0.0522,1.229774992440156,1.1724831,1.0930417369829504,1.0695347,136060.0,122642.516,-0.28602501359434473,-0.35540912,0.0819,0.1125,0.34940000000000004,0.0931,mangrove,22.120917916312496,89.33112776689839,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000014_0,0.797654,0.7603689,0.027600000000000003,1.4182565,1.3558166,3.3480990036184592,3.0733323,2.4043114,1.1176809,0.0499,0.23667905824039653,0.22129364,0.8782235,0.8635819,3289.3199999999997,3310.097,0.8385116948705426,0.8252069,0.2452,-0.18951133,-0.18568867,0.756447,0.7271638,-0.66180956,-0.62865275,0.99988693,0.999871,0.25082916,0.7564036444902871,0.72712296,0.034,0.039891668,1.2919699411792374,1.2613264,1.1209134629417257,1.1075106,133080.0,134897.75,-0.16199589883800405,-0.2134985,0.0362,0.058100000000000006,0.2242,0.042,mangrove,22.202071875375555,89.76030975164824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000015_0,0.78216475,0.73912555,0.032,1.4010935,1.2915174,3.072142857142857,2.719071,2.2038858,0.24538992,0.056,0.23893805309734514,0.22313851,0.8767582,0.84961164,3539.52,3166.6716,0.8450753965726988,0.8170015,0.26180000000000003,-0.20689656,-0.1850436,0.75351644,0.6992232,-0.6475771,-0.5922941,0.9998926,0.9998485,0.23893334,0.7534760361132693,0.6991827,0.0368,0.042625,1.2891173703293155,1.2329035,1.1196054706515715,1.094855,142680.0,129069.71,-0.16862496030485868,-0.27068967,0.0364,0.060000000000000005,0.23440000000000003,0.0436,mangrove,22.333881679143676,89.51953762981225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000018_0,0.7039778,0.7108487,0.048,1.291833,1.260881,2.689887963228957,2.5084453,2.4876974,0.56060725,0.0708,0.18791946308724833,0.21508247,0.8498923,0.84411913,3619.2,3400.4597,0.8187479500830184,0.8174955,0.2763,-0.18394649,-0.19485156,0.6997847,0.68823826,-0.5920484,-0.5726427,0.99987215,0.9998491,0.25914165,0.6997502429901943,0.68820196,0.0488,0.047141667,1.2350310621219633,1.2209771,1.0953468316640258,1.0897605,145300.0,133447.14,-0.2769854769069737,-0.28788617,0.047,0.0695,0.26990000000000003,0.0487,mangrove,21.725874319022324,89.24619978229632,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000019_0,0.80497384,0.73968613,0.0298,1.4391152,1.2916421,3.532746714190243,2.967384,2.1036491,0.13884963,0.0536,0.2336018411967779,0.20425926,0.88227767,0.8456167,3703.68,3044.4482,0.8393786025613217,0.80043584,0.2758,-0.18584071,-0.15754686,0.76455534,0.69123346,-0.67455983,-0.60040855,0.99990326,0.9998356,0.23672083,0.7645162115822607,0.6911934,0.0368,0.042529166,1.2998234827740598,1.2243145,1.1245244960828853,1.0911635,150120.0,126612.37,-0.1432121776949363,-0.28389996,0.0356,0.054900000000000004,0.2001,0.041800000000000004,mangrove,22.052347080240708,89.64675820815911,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001a_0,0.79967296,0.75563085,0.0245,1.408286,1.3356062,3.1418068843909333,3.0496936,2.1931982,0.21157248,0.0463,0.25389302640487477,0.21483651,0.8779418,0.85717577,2973.72,3188.3938,0.8445170021875031,0.8138247,0.22010000000000002,-0.20416124,-0.17247352,0.7558835,0.71435153,-0.6524024,-0.6212547,0.9998737,0.9998591,0.2408375,0.7558352877359243,0.7143102,0.030600000000000002,0.040566668,1.2914175753383883,1.2479873,1.1206620927500157,1.1016617,119980.0,131571.7,-0.16327694354685415,-0.23891349,0.0316,0.0579,0.22160000000000002,0.0429,mangrove,22.250067551542468,89.79017595006785,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001b_0,0.74719584,0.6985972,0.029300000000000003,1.2320005,1.1729597,2.5106625669510017,2.540658,1.9243467,0.2481218,0.0568,0.24220885729907052,0.1964465,0.83505154,0.8163454,2602.0799999999995,2876.674,0.8032078177186083,0.7684558,0.2025,-0.17355372,-0.14170048,0.6701031,0.6326908,-0.5618974,-0.5402689,0.9998049,0.99979985,0.22819167,0.6700588827128932,0.63265395,0.04,0.051695835,1.2036449263193896,1.1611941,1.0817130362455216,1.0640874,104220.0,119553.8,-0.3278008298755187,-0.38055018,0.0637,0.0901,0.22340000000000002,0.07490000000000001,mangrove,22.188265119670245,89.16649945365869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001c_0,0.750147,0.7188582,0.0425,1.4398854,1.3123244,2.7054976,2.5835202,2.7663357,0.67703587,0.0625,0.2315270935960591,0.21740176,0.8934574,0.85777247,4196.88,3936.2073,0.8811779641714629,0.8325432,0.2977,-0.2755102,-0.21800564,0.78691477,0.7155449,-0.65297055,-0.5967795,0.9999199,0.99988043,0.2888375,0.7868769806972055,0.71551085,0.035500000000000004,0.047620833,1.321102156782388,1.2476726,1.134422657525123,1.1019608,168120.0,160125.88,-0.08778918339206375,-0.22573578,0.0476,0.0694,0.2979,0.0408,mangrove,21.743746028560604,89.28317902079864,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001d_0,0.7711635,0.7197328,0.0296,1.3607666,1.2473463,2.9258303854875285,2.6095004,2.1651542,0.34574896,0.052500000000000005,0.23674911660777384,0.21297006,0.866818,0.83773696,3062.0399999999995,2732.643,0.8354341207611914,0.8002705,0.2291,-0.1972634,-0.17374419,0.733636,0.6754739,-0.6271307,-0.5718724,0.9998659,0.99981564,0.21384583,0.7335916100425249,0.67543083,0.0352,0.041904166,1.269490326443262,1.2065889,1.1106916852460058,1.0837691,123260.0,107032.27,-0.2114954396833591,-0.30803338,0.035500000000000004,0.060500000000000005,0.2477,0.0439,mangrove,22.379296310040964,89.52617932386538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001e_0,0.7046447,0.7027935,0.037200000000000004,1.2029903,1.1940752,2.4947813742338245,2.558918,2.0147943,0.2550883,0.0623,0.2044465925567907,0.1978587,0.8264049,0.8225455,2710.56,2750.92,0.7891441059188149,0.779363,0.2147,-0.16014898,-0.14896886,0.65280986,0.6450911,-0.5501805,-0.5489841,0.9998043,0.9998028,0.22089167,0.6527696523693691,0.6450523,0.0451,0.0477125,1.1848511503692052,1.1759834,1.073689831251857,1.0700363,108640.0,111008.28,-0.3549646988132792,-0.3652648,0.0356,0.061000000000000006,0.2101,0.0444,mangrove,21.929455905561884,89.11820791044653,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000001f_0,0.7577556,0.7322649,0.0449,1.3872348,1.3463248,3.1931843085689238,2.9779155,2.7181935,0.7343387,0.0702,0.20205479452054795,0.19658804,0.87089014,0.8619628,4337.639999999999,4164.99,0.8321760366144915,0.82549393,0.32580000000000003,-0.18481013,-0.19028081,0.7417803,0.7239256,-0.6454545,-0.6223992,0.999909,0.99989545,0.31468695,0.7417485485785158,0.72389376,0.0483,0.050173912,1.27759521209487,1.25807,1.1143519518780278,1.106046,175260.0,169618.67,-0.1943620178041543,-0.21884058,0.059300000000000005,0.07880000000000001,0.32230000000000003,0.058800000000000005,mangrove,21.704735866709846,89.26775315073976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000020_0,0.7181511,0.7002391,0.0375,1.2770787,1.2289128,2.7211509029690846,2.707901,2.2258797,0.22065435,0.0594,0.19818456883509833,0.18770535,0.8447894,0.83064467,2958.48,2996.5925,0.8089447471732473,0.78527004,0.2286,-0.17159763,-0.15292555,0.6895787,0.66128933,-0.5875,-0.5676235,0.99983925,0.99982697,0.23869167,0.6895379430632336,0.66125214,0.042,0.0491875,1.2243601899975205,1.1915551,1.090678098234744,1.0772452,118920.0,121523.93,-0.29509713228492135,-0.33247906,0.083,0.10890000000000001,0.27990000000000004,0.08650000000000001,mangrove,22.208340011734943,89.41309912640584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000021_0,0.8087677,0.75274044,0.027700000000000002,1.4312582,1.3233081,3.4432601601568154,3.0380263,2.326506,1.1752139,0.0519,0.243858597962852,0.21818894,0.8809684,0.8545871,3520.4399999999996,3363.4001,0.8398783166379533,0.81284,0.262,-0.18900344,-0.17235605,0.7619368,0.7091742,-0.6693214,-0.6141339,0.9998969,0.99986315,0.25549167,0.7618957957877183,0.70913583,0.0354,0.043704167,1.2972947464417723,1.2419757,1.123359597579559,1.0992032,142560.0,138381.06,-0.14935064935064934,-0.24619637,0.0322,0.0555,0.2243,0.0412,mangrove,21.957714798654916,89.75666753232879,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000022_0,0.79737043,0.7232275,0.0262,1.4184644,1.2586734,3.320354644020723,2.920402,2.0942798,0.31364882,0.047400000000000005,0.23840627041149576,0.19651179,0.8786389,0.8367152,3123.0,2962.2786,0.8399659778551102,0.7859785,0.23240000000000002,-0.19245283,-0.15144832,0.7572779,0.67343044,-0.6611866,-0.585243,0.99988115,0.99980664,0.23642917,0.7572320766985741,0.67339146,0.032100000000000004,0.0452875,1.2927756371087071,1.2008449,1.1212840330610847,1.0823145,126300.0,118602.586,-0.16010119262739428,-0.3030893,0.0352,0.055600000000000004,0.339,0.0407,mangrove,22.09348563764777,89.83426822865286,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000023_0,0.724483,0.69069993,0.0413,1.3492085,1.2353936,2.8673178061607816,2.595595,2.477463,0.37716955,0.060500000000000005,0.19270576638738296,0.1913306,0.8642594,0.8348697,3448.2,3090.822,0.8337831231534698,0.7977757,0.2585,-0.19683482,-0.17308055,0.7285189,0.66973937,-0.62068963,-0.5656542,0.99987847,0.99982995,0.241875,0.7284799208333891,0.66970193,0.040600000000000004,0.047858335,1.2643716008335972,1.1999311,1.108385713550722,1.0810378,138700.0,126896.93,-0.2219714070729872,-0.31357032,0.06420000000000001,0.08560000000000001,0.3075,0.0669,mangrove,21.896181915476866,89.44035149684322,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000024_0,0.77374125,0.73922,0.035500000000000004,1.3890196,1.317703,3.1617972222222224,2.981339,2.301469,0.34731746,0.060000000000000005,0.2219959266802444,0.20669834,0.8718672,0.85315734,3716.5199999999995,3471.0505,0.8347214802431597,0.8107004,0.2783,-0.18929633,-0.17591886,0.74373436,0.70631474,-0.64528525,-0.61138827,0.9998944,0.9998585,0.25973332,0.7436970577915895,0.7062773,0.0409,0.0439375,1.2795206125607308,1.2384632,1.1152283783331551,1.0978072,150080.0,144726.55,-0.1901644114651535,-0.24410678,0.0221,0.034300000000000004,0.2559,0.014400000000000001,mangrove,22.040591007558714,89.57674189794733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000025_0,0.73023254,0.73336416,0.043500000000000004,1.3300419,1.2907836,3.013049154809904,2.7216518,2.271475,0.25759703,0.0659,0.1863186318631863,0.21651521,0.85609084,0.84944284,3638.64,3605.4453,0.8151791507488726,0.81733495,0.279,-0.16843972,-0.18404987,0.7121816,0.6988857,-0.61786026,-0.59189796,0.9998795,0.99986094,0.26984584,0.7121466881036832,0.6988501,0.046900000000000004,0.047170833,1.2478118318867017,1.2328962,1.1009912128682648,1.0947531,146860.0,149096.48,-0.2540106951871658,-0.2730704,0.0465,0.0707,0.2596,0.053200000000000004,mangrove,21.76392366069091,89.22721739219608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000026_0,0.73972136,0.7102169,0.0383,1.3368372,1.2457639,2.957022515944325,2.7363358,2.2093394,0.2488048,0.0603,0.20059731209556994,0.19180411,0.8590604,0.8352424,3367.08,3139.994,0.8221196898826125,0.79238105,0.256,-0.17888562,-0.15671353,0.7181208,0.6704848,-0.6187164,-0.5752791,0.99987185,0.999837,0.247375,0.7180822506174166,0.6704484,0.042,0.0485625,1.2538660246119615,1.2026443,1.1036851024495744,1.0816734,135720.0,129582.91,-0.24260355029585798,-0.3213244,0.0543,0.082,0.2645,0.07060000000000001,mangrove,21.921466086742548,89.47360281674796,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000028_0,0.7660215,0.7537215,0.027200000000000002,1.3535488,1.3287048,3.1795455499629144,2.9923072,2.207606,0.29545513,0.0463,0.21045751633986928,0.21491644,0.86079663,0.856608,2682.6,3050.244,0.8167679729085879,0.8182339,0.2053,-0.16477987,-0.17454053,0.7215933,0.71321595,-0.6319555,-0.61548895,0.99984246,0.9998474,0.22594167,0.7215448858776771,0.7131721,0.0332,0.037433334,1.2573785585389938,1.248342,1.1052571155186526,1.1013796,108500.0,125498.01,-0.23580867299460265,-0.24871749,0.030100000000000002,0.0471,0.2116,0.0328,mangrove,22.231743868728895,89.65258575907023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000029_0,0.73753816,0.72052693,0.038700000000000005,1.2975934,1.2629583,2.7166295857988167,2.6120791,2.2864954,0.34818918,0.065,0.21779859484777517,0.2147798,0.8511628,0.8431844,3359.28,3475.5845,0.8195748054106698,0.81251097,0.25620000000000004,-0.18397085,-0.18336292,0.7023256,0.6863688,-0.5952678,-0.5765894,0.9998635,0.99985677,0.26668334,0.7022882504584474,0.68633395,0.0448,0.049229167,1.2376626347145212,1.2197446,1.0965060790507952,1.0890143,134920.0,140021.52,-0.27236580516898606,-0.2944748,0.0442,0.0682,0.3099,0.048400000000000006,mangrove,21.919597755961764,89.33729811492195,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002a_0,0.7637059,0.7409054,0.027800000000000002,1.3439527,1.2989564,2.7522701765126008,2.9443722,2.1610544,0.22141387,0.0495,0.24293785310734464,0.2055416,0.8645833,0.8481153,2785.2,2814.5938,0.839014546779726,0.8056245,0.20750000000000002,-0.20731707,-0.16197799,0.7291667,0.6962306,-0.61478597,-0.60272574,0.999849,0.9998285,0.21714167,0.7291180587960803,0.696185,0.0325,0.0390625,1.265012425169108,1.2305459,1.1086778913041726,1.0936041,111800.0,117149.46,-0.22065727699530516,-0.27954575,0.0388,0.056900000000000006,0.2245,0.0451,mangrove,22.200564307155464,89.62177686859151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002b_0,0.7830296,0.7337089,0.0381,1.4082156,1.3050956,3.1529549800907235,2.9246783,2.332313,0.32057548,0.0658,0.23394280356305672,0.20603108,0.87776846,0.85102576,4227.12,3695.643,0.8438701505857652,0.8126703,0.3131,-0.20292504,-0.1745657,0.75553685,0.7020516,-0.6526788,-0.60304403,0.99991107,0.99986714,0.2833,0.7555029771582996,0.70201755,0.0436,0.0486,1.2910923040273694,1.2348266,1.120507414394695,1.0959893,170580.0,148899.53,-0.16406354291816844,-0.26068085,0.041,0.0661,0.3186,0.0448,mangrove,22.070416164937274,89.45444902809147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002c_0,0.7760376,0.7372431,0.0286,1.3900126,1.303192,2.788137670249641,2.9824998,2.240791,0.39475456,0.0507,0.25495049504950495,0.20224153,0.877709,0.84891605,3108.8399999999997,3216.8137,0.8568055519809508,0.8049874,0.2268,-0.23207776,-0.16355547,0.75541794,0.6978321,-0.6345946,-0.6053599,0.99987715,0.99985427,0.2492375,0.7553711844467835,0.69779384,0.0316,0.044370834,1.2909655749963915,1.2311251,1.1204543527767414,1.0941656,124760.0,132449.78,-0.1643330876934414,-0.2703932,0.048,0.0708,0.25,0.055900000000000005,mangrove,21.990259218523637,89.85560734890102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002d_0,0.795976,0.75836116,0.028900000000000002,1.4080724,1.3313713,3.0136844541877155,2.8598418,2.207751,0.18563536,0.054200000000000005,0.2597327135386403,0.23063876,0.87966806,0.8594129,3464.88,3324.0583,0.8513203292526783,0.82747984,0.2544,-0.21797752,-0.1906072,0.7593361,0.7188258,-0.64873624,-0.61254543,0.9998925,0.9998663,0.25056666,0.7592940916131888,0.71878606,0.034800000000000005,0.040683333,1.294776460743563,1.2540314,1.1222014523181933,1.1039184,139520.0,132818.78,-0.1553784860557769,-0.2378115,0.034300000000000004,0.0637,0.2291,0.0426,mangrove,22.43214249562982,89.41408466810402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002e_0,0.7780612,0.7417568,0.034800000000000005,1.3967738,1.3084335,2.873275236020334,2.824959,2.2463162,0.21657297,0.061200000000000004,0.25025536261491316,0.21567385,0.8783869,0.85271764,3811.4399999999996,3428.9565,0.8545049687223505,0.8168464,0.2788,-0.2264529,-0.18055235,0.75677377,0.70543534,-0.64,-0.6029982,0.9999007,0.99986684,0.26245832,0.7567356402953853,0.7053984,0.0386,0.0454875,1.2922921183598515,1.239668,1.1210592254736294,1.0977381,153160.0,137033.03,-0.16125150421179302,-0.26093286,0.0292,0.055600000000000004,0.2464,0.035500000000000004,mangrove,21.783103710373897,89.41344192351826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000002f_0,0.73790735,0.6980773,0.038200000000000005,1.2791843,1.1944326,2.7971713138949648,2.5697882,2.0499358,0.27738222,0.0651,0.2100371747211896,0.194682,0.84405196,0.82248867,3259.08,2991.5725,0.8042328286526331,0.77778006,0.2533,-0.16353887,-0.15025313,0.688104,0.6449774,-0.5910804,-0.54945517,0.99985415,0.99981284,0.24419583,0.6880672806514815,0.64494205,0.0468,0.051954165,1.2228136269831502,1.1742915,1.090001818964026,1.069747,131220.0,118290.77,-0.2976570081796756,-0.35979548,0.041100000000000005,0.0683,0.33030000000000004,0.0502,mangrove,21.986325674035708,89.29496267153809,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000030_0,0.7731239,0.7452958,0.0325,1.3570247,1.2859963,2.924274965300606,2.728389,2.0949209,0.2624411,0.0585,0.23875066172578083,0.23332913,0.86571234,0.8477164,3388.2,3424.1816,0.8337910884662862,0.811472,0.254,-0.19509704,-0.18486378,0.7314247,0.6954327,-0.6256,-0.59056354,0.99987787,0.9998559,0.26320416,0.7313847915587426,0.69539636,0.039400000000000004,0.0471625,1.2672840895335293,1.2265743,1.10969575839955,1.0927639,136400.0,139090.89,-0.21604938271604937,-0.26785764,0.0868,0.1149,0.3111,0.0951,mangrove,22.187392233177047,89.11842215864176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000031_0,0.75330114,0.7339508,0.0383,1.3157623,1.2897118,2.803734016145285,2.769311,2.2492683,0.27182463,0.0669,0.22639780018331807,0.22174224,0.8551681,0.84871674,3580.3199999999997,3768.5088,0.8221533708159131,0.81340545,0.2722,-0.1840708,-0.18633492,0.71033615,0.6974335,-0.60542613,-0.5922784,0.99987555,0.99986565,0.27976668,0.710300456150492,0.69739944,0.0461,0.049241666,1.2459200522512837,1.2287894,1.1001527897771926,1.0936885,143980.0,155421.5,-0.2575013638843426,-0.2612183,0.023,0.050100000000000006,0.29150000000000004,0.0284,mangrove,21.793488517280892,89.6818520625431,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000032_0,0.7385483,0.6936827,0.0371,1.3358783,1.2145959,2.8880184975946137,2.5388305,2.3002481,0.34149697,0.058600000000000006,0.2051413881748072,0.19681394,0.8598815,0.8296424,3260.64,2949.2424,0.8261460596638492,0.79227483,0.2467,-0.18623482,-0.16674387,0.719763,0.6592848,-0.6161153,-0.5553111,0.9998679,0.99981296,0.22747916,0.7197228457109398,0.65924597,0.0402,0.046433333,1.2555320548798186,1.189314,1.104428804232299,1.0763105,131260.0,122327.75,-0.23940188068444576,-0.336347,0.0361,0.0572,0.1842,0.0417,mangrove,21.971703057895166,89.60288017776935,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000033_0,0.70885026,0.6524408,0.0352,1.2263088,1.0938491,2.5698586986675256,2.230233,2.0130105,0.3563284,0.0579,0.2018681888946549,0.18817078,0.832058,0.79873145,2627.2799999999993,2392.695,0.7948905128383781,0.7531325,0.2066,-0.1626506,-0.14700027,0.66411597,0.5974629,-0.5621928,-0.4963862,0.9998046,0.99974066,0.19874583,0.6640731970553649,0.597424,0.0417,0.050420832,1.197182497023349,1.1187125,1.0789420692156362,1.0471252,105420.0,98110.36,-0.33739576651699804,-0.42369992,0.065,0.08800000000000001,0.2149,0.07680000000000001,mangrove,21.968166383816726,89.63698849045515,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000034_0,0.7584098,0.7256817,0.0316,1.3243567,1.26371,2.8926481512856936,2.7830977,2.1308951,0.19057065,0.055400000000000005,0.22430939226519336,0.20199308,0.8562919,0.83970356,3018.24,2992.438,0.820261162800606,0.79723704,0.23,-0.17872341,-0.15953751,0.7125838,0.6794071,-0.61177295,-0.58430284,0.9998541,0.9998348,0.23467083,0.7125413229293862,0.67936784,0.0386,0.044808332,1.248215271607672,1.2126138,1.1011738135663638,1.0858529,121560.0,120631.1,-0.2532467532467532,-0.30781332,0.0432,0.0688,0.2612,0.0489,mangrove,22.396966760983183,89.5085681222148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000035_0,0.7325419,0.70124537,0.0383,1.2950236,1.2114195,2.7081897933023553,2.7494097,2.0918517,0.27352762,0.0632,0.21363418146903504,0.2005424,0.85053134,0.8259041,3250.5599999999995,2939.7434,0.8189441424977859,0.77723885,0.24810000000000001,-0.1835206,-0.15246809,0.70106274,0.65180814,-0.5939608,-0.5596114,0.9998583,0.9998123,0.235725,0.7010242838925531,0.6517711,0.0436,0.049770832,1.236352777812676,1.1786351,1.095930077918911,1.072452,130540.0,118590.36,-0.2746674462797836,-0.33356515,0.054900000000000004,0.0794,0.258,0.06420000000000001,mangrove,22.048375543328408,89.33506993369123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000037_0,0.78746593,0.7347577,0.0351,1.4007304,1.280807,2.956908902554608,2.8062437,2.148458,0.35448408,0.0639,0.25417075564278707,0.21700694,0.87831,0.8451708,4020.72,3634.847,0.8513411858785556,0.80395377,0.2952,-0.21946564,-0.17536585,0.75662005,0.69034165,-0.64411026,-0.5904653,0.9999061,0.99984473,0.27940416,0.7565840364636018,0.690308,0.0409,0.0495375,1.2921444370697357,1.2185717,1.1209906572115083,1.0900583,161780.0,145746.36,-0.16160181766543597,-0.273596,0.046700000000000005,0.0683,0.33340000000000003,0.0488,mangrove,22.06310938463592,89.30777471361479,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000038_0,0.8196721,0.7991948,0.0308,1.4649733,1.4215865,3.5785837651122625,3.2226813,2.2318041,0.17092672,0.0579,0.2505399568034557,0.25214127,0.8895249,0.8810492,4220.759999999999,4101.0786,0.8488365015058588,0.8466912,0.3108,-0.2,-0.20836449,0.7790498,0.76209843,-0.6859235,-0.65948814,0.99992007,0.99990916,0.30194584,0.7790141264280972,0.76206267,0.0386,0.0406125,1.3136802826500755,1.2968639,1.1309508387443523,1.1233368,171040.0,168384.47,-0.10792192881745119,-0.1437023,0.0335,0.061700000000000005,0.2844,0.0426,mangrove,22.415625270106705,89.39013171987368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000039_0,0.77826405,0.74232674,0.0304,1.3908674,1.2958752,3.128171579753936,2.737743,2.1798205,0.18474591,0.0526,0.22969023962594973,0.22824147,0.87289655,0.85043365,3266.28,2997.0078,0.8374201390587396,0.81547076,0.24380000000000002,-0.19409762,-0.18757583,0.74579304,0.70086724,-0.64507425,-0.5950079,0.99988055,0.99983567,0.2287,0.7457503329562216,0.7008252,0.035500000000000004,0.0397375,1.281544941084037,1.2324992,1.116150999669727,1.0952916,131820.0,122519.34,-0.18570474281897126,-0.26035172,0.042100000000000005,0.0671,0.27790000000000004,0.0473,mangrove,22.40786109931896,89.53072138560495,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003a_0,0.7438146,0.7106169,0.0409,1.3430797,1.2705928,2.980961583661957,2.6258798,2.5543375,1.114313,0.0649,0.20296570898980537,0.20462957,0.8605873,0.8447228,3668.4,3507.834,0.8236178046633083,0.8116547,0.27840000000000004,-0.18,-0.18762293,0.72117466,0.68944556,-0.621905,-0.5811473,0.99988365,0.9998565,0.26625833,0.7211389853979402,0.68941027,0.0451,0.048716668,1.256967699724275,1.2213099,1.1050677138714682,1.0901673,147900.0,144039.19,-0.23663284891691794,-0.27962038,0.0526,0.0762,0.3151,0.054900000000000004,mangrove,21.869938882217447,89.40345795761903,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000003b_0,0.7376117,0.7130841,0.0323,1.2914281,1.2263625,2.9145252860511834,2.6751838,2.0643187,0.21013771,0.053500000000000006,0.20022434099831743,0.1991748,0.84578884,0.83018005,2744.7599999999998,2605.63,0.802090173891865,0.78579855,0.2139,-0.15675676,-0.15251821,0.6915777,0.6603601,-0.5998504,-0.5660023,0.99982953,0.9998007,0.20768334,0.6915339480301761,0.66031736,0.039,0.042779166,1.2264553765073671,1.1917565,1.091594108950363,1.0769969,110740.0,107540.9,-0.2916045702930949,-0.3382723,0.0352,0.0531,0.20500000000000002,0.0395,mangrove,22.15525036512543,89.62584758430148,"{""type"":""MultiPoint"",""coordinates"":[]}"
