_stratum,_cluster_id,score1,score2,score3,lon,lat,score_mean,score_std,n_interpreters,ref_label,prob_final,prob_bin
disagreement,disagreement_481,1.0,0.5,0.5,89.72939720017295,21.885014971568523,0.6666666666666666,0.28867513459481287,3,1,0.3140000104904175,0.3-0.5
disagreement,disagreement_482,0.7,0.3,0.5,89.54909661934637,21.77316335010718,0.5,0.19999999999999998,3,1,0.3619999885559082,0.3-0.5
disagreement,disagreement_483,1.0,0.5,0.5,89.45278895011593,21.72329555849215,0.6666666666666666,0.28867513459481287,3,1,0.4300000071525574,0.3-0.5
disagreement,disagreement_484,1.0,0.5,0.5,89.4624984075718,21.723971476891492,0.6666666666666666,0.28867513459481287,3,1,0.42399999499320984,0.3-0.5
disagreement,disagreement_486,1.0,0.3,0.5,89.4592031790096,21.718835225441634,0.6,0.36055512754639896,3,1,0.4440000057220459,0.3-0.5
disagreement,disagreement_487,1.0,0.7,0.5,89.44884617705777,21.719219278254933,0.7333333333333334,0.2516611478423583,3,1,0.45399999618530273,0.3-0.5
disagreement,disagreement_488,1.0,0.5,0.5,89.45139274899742,21.716807971562833,0.6666666666666666,0.28867513459481287,3,1,0.4519999921321869,0.3-0.5
disagreement,disagreement_489,1.0,0.5,0.5,89.47106328141552,21.79837395272207,0.6666666666666666,0.28867513459481287,3,1,0.3700000047683716,0.3-0.5
disagreement,disagreement_490,0.7,0.5,0.5,89.4544302999712,21.835180575692846,0.5666666666666667,0.11547005383792512,3,1,0.2680000066757202,0.0-0.3
disagreement,disagreement_491,1.0,0.0,0.5,89.45815900074814,21.839332144665264,0.5,0.5,3,1,0.41200000047683716,0.3-0.5
disagreement,disagreement_492,1.0,0.0,0.5,89.45785181580622,21.846238781017203,0.5,0.5,3,1,0.3700000047683716,0.3-0.5
disagreement,disagreement_494,0.3,0.3,0.5,89.29231475768847,22.20969380082215,0.3666666666666667,0.11547005383792516,3,0,0.15399999916553497,0.0-0.3
disagreement,disagreement_495,0.7,0.7,0.5,89.30390172370164,22.19008032072678,0.6333333333333333,0.11547005383792514,3,1,0.42800000309944153,0.3-0.5
disagreement,disagreement_496,1.0,0.5,0.5,89.27032261483342,22.193096515096748,0.6666666666666666,0.28867513459481287,3,1,0.5320000052452087,0.5-0.7
disagreement,disagreement_497,0.7,0.3,0.5,89.27539009703857,22.046716682849578,0.5,0.19999999999999998,3,1,0.49399998784065247,0.3-0.5
disagreement,disagreement_498,0.3,0.3,0.5,89.25212115943839,22.02445208662798,0.3666666666666667,0.11547005383792516,3,0,0.4300000071525574,0.3-0.5
disagreement,disagreement_499,1.0,0.3,0.5,89.26134687730128,22.117101063897707,0.6,0.36055512754639896,3,1,0.5299999713897705,0.5-0.7
disagreement,disagreement_500,0.7,0.5,0.5,89.18221196983737,22.169240567222946,0.5666666666666667,0.11547005383792512,3,1,0.7279999852180481,0.7-1.0
disagreement,disagreement_501,1.0,0.5,0.5,89.20706386166025,22.13529818544267,0.6666666666666666,0.28867513459481287,3,1,0.5059999823570251,0.5-0.7
disagreement,disagreement_502,1.0,0.7,0.5,89.21137894852141,22.123004890471663,0.7333333333333334,0.2516611478423583,3,1,0.4880000054836273,0.3-0.5
disagreement,disagreement_503,0.5,0.5,0.5,89.23263749289028,22.108401146445807,0.5,0.0,3,1,0.2800000011920929,0.0-0.3
disagreement,disagreement_504,0.5,0.5,0.5,89.20357741386624,22.115021609820094,0.5,0.0,3,1,0.335999995470047,0.3-0.5
disagreement,disagreement_505,0.3,0.5,0.5,89.15057563185145,22.190900131397846,0.43333333333333335,0.11547005383792516,3,0,0.23999999463558197,0.0-0.3
disagreement,disagreement_506,0.7,0.3,0.5,89.18531073929137,22.11983600848262,0.5,0.19999999999999998,3,1,0.3959999978542328,0.3-0.5
disagreement,disagreement_507,1.0,0.3,0.5,89.20583252090603,22.093958098215403,0.6,0.36055512754639896,3,1,0.9100000262260437,0.7-1.0
disagreement,disagreement_508,0.3,0.5,0.5,89.21825468238218,22.072942925549935,0.43333333333333335,0.11547005383792516,3,0,0.5059999823570251,0.5-0.7
disagreement,disagreement_509,1.0,0.3,0.5,89.21779227736457,22.052400259546268,0.6,0.36055512754639896,3,1,0.6940000057220459,0.5-0.7
disagreement,disagreement_510,1.0,0.3,0.5,89.19886570361528,22.04548954256023,0.6,0.36055512754639896,3,1,0.5600000023841858,0.5-0.7
disagreement,disagreement_512,0.3,0.5,0.5,89.24736059473824,21.869529629257638,0.43333333333333335,0.11547005383792516,3,0,0.28600001335144043,0.0-0.3
disagreement,disagreement_513,1.0,0.5,0.5,89.17925461113227,22.01173715113169,0.6666666666666666,0.28867513459481287,3,1,0.5920000076293945,0.5-0.7
disagreement,disagreement_514,0.7,0.5,0.5,89.17930040389196,21.992064307179902,0.5666666666666667,0.11547005383792512,3,1,0.5040000081062317,0.5-0.7
disagreement,disagreement_515,0.7,0.5,0.5,89.178546357324,21.862439633439617,0.5666666666666667,0.11547005383792512,3,1,0.671999990940094,0.5-0.7
disagreement,disagreement_516,0.3,0.5,0.5,89.1352948785938,21.88299240573408,0.43333333333333335,0.11547005383792516,3,0,0.42399999499320984,0.3-0.5
disagreement,disagreement_517,0.3,0.5,0.5,89.13640938936175,21.88317295357718,0.43333333333333335,0.11547005383792516,3,0,0.6179999709129333,0.5-0.7
disagreement,disagreement_518,0.3,0.5,0.5,89.12107930376516,21.74854092857828,0.43333333333333335,0.11547005383792516,3,0,0.3160000145435333,0.3-0.5
disagreement,disagreement_519,0.3,0.0,0.5,89.21589611338092,21.828155181956,0.26666666666666666,0.2516611478423583,3,0,0.16200000047683716,0.0-0.3
disagreement,disagreement_520,0.7,0.3,0.5,89.12510043656407,22.148480549724322,0.5,0.19999999999999998,3,1,0.46799999475479126,0.3-0.5
disagreement,disagreement_525,0.5,0.5,0.5,89.05607802767935,22.077476256405976,0.5,0.0,3,1,0.527999997138977,0.5-0.7
disagreement,disagreement_526,0.7,0.3,0.5,89.0904078642847,22.022754212929513,0.5,0.19999999999999998,3,1,0.49399998784065247,0.3-0.5
disagreement,disagreement_528,0.5,0.3,0.5,89.09852438643517,21.95783615130345,0.43333333333333335,0.11547005383792516,3,0,0.39399999380111694,0.3-0.5
disagreement,disagreement_529,0.0,0.3,0.5,89.20475969667588,21.873297686159514,0.26666666666666666,0.2516611478423583,3,0,0.29600000381469727,0.0-0.3
disagreement,disagreement_530,0.7,0.5,0.5,89.20225846786387,22.13589281451446,0.5666666666666667,0.11547005383792512,3,1,0.593999981880188,0.5-0.7
disagreement,disagreement_531,1.0,0.3,0.5,89.87474597076891,22.18383071774408,0.6,0.36055512754639896,3,1,0.3919999897480011,0.3-0.5
disagreement,disagreement_532,0.7,0.7,0.7,89.47223904064751,22.335200454229767,0.6999999999999998,1.3597399555105182e-16,3,1,0.5860000252723694,0.5-0.7
disagreement,disagreement_533,0.7,0.0,0.7,89.87915841392244,22.159563947841608,0.4666666666666666,0.40414518843273806,3,0,0.335999995470047,0.3-0.5
disagreement,disagreement_534,0.7,0.0,0.7,89.87960410765375,22.15985417241285,0.4666666666666666,0.40414518843273806,3,0,0.2939999997615814,0.0-0.3
disagreement,disagreement_535,1.0,0.3,0.7,89.83634283055362,22.06553406055588,0.6666666666666666,0.3511884584284246,3,1,0.3400000035762787,0.3-0.5
disagreement,disagreement_536,0.7,0.3,0.7,89.82035233890387,22.052182565683783,0.5666666666666667,0.23094010767585027,3,1,0.20000000298023224,0.0-0.3
disagreement,disagreement_537,0.0,0.3,0.7,89.4259155138139,22.21449041952086,0.3333333333333333,0.3511884584284246,3,0,0.3880000114440918,0.3-0.5
disagreement,disagreement_538,0.7,0.5,0.7,89.45937291615598,22.144092600710703,0.6333333333333333,0.11547005383792512,3,1,0.5879999995231628,0.5-0.7
disagreement,disagreement_539,0.7,0.5,0.7,89.47394294139599,22.134080541258548,0.6333333333333333,0.11547005383792512,3,1,0.48399999737739563,0.3-0.5
disagreement,disagreement_540,1.0,0.3,0.7,89.50629929502531,22.083943574975304,0.6666666666666666,0.3511884584284246,3,1,0.5740000009536743,0.5-0.7
disagreement,disagreement_541,1.0,0.5,0.7,89.50242104158721,22.074545832251026,0.7333333333333334,0.2516611478423583,3,1,0.5040000081062317,0.5-0.7
disagreement,disagreement_542,0.7,0.5,0.7,89.45218206391002,22.120303712728234,0.6333333333333333,0.11547005383792512,3,1,0.5699999928474426,0.5-0.7
disagreement,disagreement_543,0.5,0.7,0.7,89.36027225269112,22.17937488478735,0.6333333333333333,0.11547005383792512,3,1,0.5180000066757202,0.5-0.7
disagreement,disagreement_544,1.0,0.3,0.7,89.57462127194218,21.935902586458635,0.6666666666666666,0.3511884584284246,3,1,0.47600001096725464,0.3-0.5
disagreement,disagreement_546,1.0,0.5,0.7,89.45129192487754,21.72123095978726,0.7333333333333334,0.2516611478423583,3,1,0.4519999921321869,0.3-0.5
disagreement,disagreement_547,1.0,0.3,0.7,89.45444440044861,21.718643696411668,0.6666666666666666,0.3511884584284246,3,1,0.4440000057220459,0.3-0.5
disagreement,disagreement_548,1.0,0.7,0.7,89.44991594949651,21.720911474908853,0.7999999999999999,0.17320508075688776,3,1,0.4440000057220459,0.3-0.5
disagreement,disagreement_549,1.0,0.7,0.7,89.4490215726776,21.72063650215949,0.7999999999999999,0.17320508075688776,3,1,0.4560000002384186,0.3-0.5
disagreement,disagreement_550,1.0,0.5,0.7,89.45184836368661,21.7166024193841,0.7333333333333334,0.2516611478423583,3,1,0.40400001406669617,0.3-0.5
disagreement,disagreement_551,1.0,0.5,0.7,89.45729995953691,21.71593115926121,0.7333333333333334,0.2516611478423583,3,1,0.3160000145435333,0.3-0.5
disagreement,disagreement_553,0.7,0.5,0.7,89.4549315509718,21.712926072810095,0.6333333333333333,0.11547005383792512,3,1,0.4259999990463257,0.3-0.5
disagreement,disagreement_554,0.7,0.5,0.7,89.45563814424997,21.836388261383235,0.6333333333333333,0.11547005383792512,3,1,0.12399999797344208,0.0-0.3
disagreement,disagreement_555,0.7,0.0,0.7,89.46327051953006,21.8459314857312,0.4666666666666666,0.40414518843273806,3,0,0.33799999952316284,0.3-0.5
disagreement,disagreement_556,1.0,0.0,0.7,89.45784498336533,21.846979173440484,0.5666666666666667,0.5131601439446883,3,1,0.3959999978542328,0.3-0.5
disagreement,disagreement_557,0.7,0.0,0.7,89.46062682654016,21.855960783563816,0.4666666666666666,0.40414518843273806,3,0,0.42800000309944153,0.3-0.5
disagreement,disagreement_558,0.7,0.3,0.7,89.47046888464565,21.897913822533468,0.5666666666666667,0.23094010767585027,3,1,0.4480000138282776,0.3-0.5
disagreement,disagreement_559,0.7,0.3,0.7,89.41204625973597,21.93964335097514,0.5666666666666667,0.23094010767585027,3,1,0.5680000185966492,0.5-0.7
disagreement,disagreement_560,0.5,0.3,0.7,89.39648995503306,21.945675277335848,0.5,0.19999999999999998,3,1,0.4000000059604645,0.3-0.5
disagreement,disagreement_561,0.3,0.3,0.7,89.36721590688035,22.029037782520938,0.4333333333333333,0.2309401076758503,3,0,0.43799999356269836,0.3-0.5
disagreement,disagreement_562,0.7,0.0,0.7,89.3454537563406,22.12133102603704,0.4666666666666666,0.40414518843273806,3,0,0.17399999499320984,0.0-0.3
disagreement,disagreement_563,0.7,0.7,0.7,89.34569509486812,22.10621797680202,0.6999999999999998,1.3597399555105182e-16,3,1,0.4180000126361847,0.3-0.5
disagreement,disagreement_564,0.3,0.5,0.7,89.29358830578359,22.21201741455874,0.5,0.19999999999999998,3,1,0.23600000143051147,0.0-0.3
disagreement,disagreement_565,1.0,0.0,0.7,89.30883005655599,22.182152764977786,0.5666666666666667,0.5131601439446883,3,1,0.5960000157356262,0.5-0.7
disagreement,disagreement_566,0.7,0.3,0.7,89.25508114089439,22.039055528528074,0.5666666666666667,0.23094010767585027,3,1,0.45399999618530273,0.3-0.5
disagreement,disagreement_568,1.0,0.3,0.7,89.19758567176761,22.14385350829711,0.6666666666666666,0.3511884584284246,3,1,0.5580000281333923,0.5-0.7
disagreement,disagreement_569,0.7,0.3,0.7,89.19475255932238,22.143914082045708,0.5666666666666667,0.23094010767585027,3,1,0.35600000619888306,0.3-0.5
disagreement,disagreement_570,0.5,0.3,0.7,89.23065966235173,22.093170460790724,0.5,0.19999999999999998,3,1,0.4339999854564667,0.3-0.5
disagreement,disagreement_571,1.0,0.3,0.7,89.19931028819882,22.076406245089295,0.6666666666666666,0.3511884584284246,3,1,0.492000013589859,0.3-0.5
disagreement,disagreement_572,0.5,0.5,0.7,89.20446695606617,22.03686280529602,0.5666666666666667,0.11547005383792514,3,1,0.20000000298023224,0.0-0.3
disagreement,disagreement_573,0.7,0.5,0.7,89.15367399745668,21.93188204640254,0.6333333333333333,0.11547005383792512,3,1,0.3499999940395355,0.3-0.5
disagreement,disagreement_574,0.7,0.5,0.7,89.16568338317043,21.902259859524925,0.6333333333333333,0.11547005383792512,3,1,0.5540000200271606,0.5-0.7
disagreement,disagreement_575,1.0,0.0,0.7,89.18301964546833,21.901736405439824,0.5666666666666667,0.5131601439446883,3,1,0.9319999814033508,0.7-1.0
disagreement,disagreement_576,0.5,0.5,0.7,89.09776969846271,21.89077434647331,0.5666666666666667,0.11547005383792514,3,1,0.6480000019073486,0.5-0.7
disagreement,disagreement_577,0.7,0.7,0.7,89.1496079141285,21.867842967362872,0.6999999999999998,1.3597399555105182e-16,3,1,0.6340000033378601,0.5-0.7
disagreement,disagreement_578,0.3,0.5,0.7,89.12246049745855,21.873669953724832,0.5,0.19999999999999998,3,1,0.5860000252723694,0.5-0.7
disagreement,disagreement_579,0.7,1.0,0.7,89.0778702651598,22.186235160068733,0.7999999999999999,0.17320508075688776,3,1,0.48399999737739563,0.3-0.5
disagreement,disagreement_580,0.5,0.7,0.7,89.1501823136976,22.183122260168403,0.6333333333333333,0.11547005383792512,3,1,0.30799999833106995,0.3-0.5
disagreement,disagreement_581,0.5,0.3,0.7,89.06114088562651,22.07669977084504,0.5,0.19999999999999998,3,1,0.6740000247955322,0.5-0.7
disagreement,disagreement_582,0.5,0.5,0.7,89.09107804820394,22.026231433670105,0.5666666666666667,0.11547005383792514,3,1,0.2919999957084656,0.0-0.3
disagreement,disagreement_583,0.7,0.3,0.7,89.11268825276024,21.928087598549077,0.5666666666666667,0.23094010767585027,3,1,0.7279999852180481,0.7-1.0
disagreement,disagreement_584,1.0,0.3,0.7,89.0663923212185,21.875081211672725,0.6666666666666666,0.3511884584284246,3,1,0.6159999966621399,0.5-0.7
disagreement,disagreement_585,0.7,0.7,1.0,89.51487131950977,22.30291007202685,0.7999999999999999,0.17320508075688776,3,1,0.47200000286102295,0.3-0.5
disagreement,disagreement_587,0.5,0.7,1.0,89.40884794279638,22.14992265696663,0.7333333333333334,0.2516611478423583,3,1,0.48399999737739563,0.3-0.5
disagreement,disagreement_588,0.5,0.5,1.0,89.36418307678996,22.184275877959305,0.6666666666666666,0.28867513459481287,3,1,0.33799999952316284,0.3-0.5
disagreement,disagreement_589,0.7,0.3,1.0,89.55186460250482,21.97251647133025,0.6666666666666666,0.3511884584284246,3,1,0.5040000081062317,0.5-0.7
disagreement,disagreement_590,1.0,0.3,1.0,89.45336192167629,21.716723146993946,0.7666666666666666,0.40414518843273806,3,1,0.550000011920929,0.5-0.7
disagreement,disagreement_591,1.0,0.7,1.0,89.3395021652826,22.116707220680993,0.9,0.17320508075688776,3,1,0.43799999356269836,0.3-0.5
disagreement,disagreement_592,0.7,0.5,1.0,89.21816397399694,22.192910384501538,0.7333333333333334,0.2516611478423583,3,1,0.5820000171661377,0.5-0.7
disagreement,disagreement_593,1.0,1.0,1.0,89.19915328866907,22.204584782882595,1.0,0.0,3,1,0.5040000081062317,0.5-0.7
disagreement,disagreement_594,1.0,0.5,1.0,89.20282159493566,22.13426563537413,0.8333333333333334,0.28867513459481287,3,1,0.49399998784065247,0.3-0.5
disagreement,disagreement_595,0.7,0.3,1.0,89.1813100061814,22.030464289377868,0.6666666666666666,0.3511884584284246,3,1,0.5360000133514404,0.5-0.7
disagreement,disagreement_596,1.0,0.5,1.0,89.16982814960264,22.014092583962967,0.8333333333333334,0.28867513459481287,3,1,0.5299999713897705,0.5-0.7
disagreement,disagreement_597,0.5,0.7,1.0,89.14868866812635,21.867025418188344,0.7333333333333334,0.2516611478423583,3,1,0.5220000147819519,0.5-0.7
disagreement,disagreement_598,0.5,0.7,1.0,89.15267612797588,21.86251647971246,0.7333333333333334,0.2516611478423583,3,1,0.5559999942779541,0.5-0.7
disagreement,disagreement_599,0.5,0.0,1.0,89.06277242825092,22.079114752957366,0.5,0.5,3,1,0.5379999876022339,0.5-0.7
